"ID","ID_FORNECEDOR","DATALANCAMENTO","NUMERODOCUMENTO","DATADOCUMENTO","TOTALPARCELAS","VALORTOTAL","NUMEROPARCELA","VALORPARCELA","DATAVENCIMENTO","LIQUIDADO","DATAPAGAMENTO","VALORPAGO","DATA_INC","DATA_ALT"
636,42,2009-08-28,"342643/0-3",2009-08-27,"03",2368.00,"03",789.33,2009-10-01,S,2009-09-28,789.33,2009-08-28,
637,25,2009-09-01,"17961/1",2009-08-28,"01",740.07,"01",740.07,2009-09-25,S,2009-09-22,740.07,2009-09-01,
638,34,2009-09-02,"757019753",2009-08-21,"01",35.00,"01",35.00,2009-09-15,S,2009-09-15,35.00,2009-09-02,
639,2,2009-09-04,"0613014-0-1",2009-09-02,"03",1333.51,"01",444.46,2009-09-23,S,2009-09-22,444.46,2009-09-04,2009-09-04
640,2,2009-09-04,"0613014-0-2",2009-09-02,"03",1333.51,"02",444.46,2009-09-30,S,2009-09-28,444.46,2009-09-04,2009-09-04
641,2,2009-09-04,"0613014-0-3",2009-09-02,"03",1333.51,"03",444.59,2009-10-07,S,2009-10-05,444.59,2009-09-04,2009-09-04
642,22,2009-09-08,"09/2009",2009-09-01,"01",51.06,"01",51.06,2009-09-12,S,2009-09-15,51.06,2009-09-08,
649,2,2009-09-25,"95819-1",2009-09-22,"03",1625.11,"01",541.65,2009-10-13,S,2009-10-13,541.65,2009-09-25,
644,43,2009-09-12,"469-A",2009-09-09,"02",1125.00,"01",562.00,2009-09-23,S,2009-09-22,562.00,2009-09-12,
645,43,2009-09-12,"469-B",2009-09-09,"02",1125.00,"2 ",563.00,2009-09-30,S,2009-09-28,563.00,2009-09-12,
646,2,2009-09-12,"95305-1",2009-09-10,"03",1582.42,"01",527.42,2009-10-01,S,2009-09-28,527.42,2009-09-12,
647,2,2009-09-12,"95305-2",2009-09-10,"03",1582.42,"02",527.42,2009-10-08,S,2009-10-05,527.42,2009-09-12,
648,2,2009-09-12,"95305-3",2009-09-10,"03",1582.42,"03",527.58,2009-10-15,S,2009-10-13,527.58,2009-09-12,
650,2,2009-09-25,"95819-2",2009-09-22,"03",1625.11,"02",541.65,2009-10-20,S,2009-10-19,541.65,2009-09-25,
651,2,2009-09-25,"95819-3",2009-09-22,"03",1625.11,"03",541.81,2009-10-27,S,2009-10-26,541.81,2009-09-25,
652,4,2009-09-25,"192190",2009-09-21,"01",282.90,"01",282.90,2009-10-05,S,2009-10-05,282.90,2009-09-25,
653,4,2009-09-25,"191957",2009-09-17,"01",818.00,"01",818.00,2009-10-01,S,2009-09-28,818.00,2009-09-25,
654,4,2009-09-25,"192313",2009-09-21,"01",210.50,"01",210.50,2009-10-05,S,2009-10-05,210.50,2009-09-25,
655,2,2009-10-03,"619586-01",2009-09-30,"06",3968.51,"01",661.15,2009-10-21,S,2009-10-19,661.15,2009-10-03,
656,2,2009-10-03,"619586-2",2009-09-30,"06",3968.51,"02",661.15,2009-10-28,S,2009-10-26,661.15,2009-10-03,2009-10-03
666,22,2009-10-08,"67912",2009-10-01,"01",227.22,"01",227.22,2009-10-12,S,2009-10-13,227.22,2009-10-08,
657,2,2009-10-03,"619586-3",2009-09-30,"06",3968.51,"03",661.15,2009-11-04,S,2009-11-04,661.15,2009-10-03,
658,2,2009-10-03,"619586-4",2009-09-30,"06",3968.51,"04",661.15,2009-11-11,S,2009-11-10,661.15,2009-10-03,
659,2,2009-10-03,"619586-5",2009-09-30,"06",3968.51,"05",661.15,2009-11-18,S,2009-11-18,661.15,2009-10-03,
660,2,2009-10-03,"619586-6",2009-09-30,"06",3968.51,"06",662.76,2009-11-25,S,2009-11-23,662.76,2009-10-03,
661,2,2009-10-03,"618744-1",2009-09-28,"03",1631.80,"01",543.88,2009-10-19,S,2009-10-19,543.88,2009-10-03,
662,2,2009-10-03,"618744-2",2009-09-28,"03",1631.80,"02",543.88,2009-10-26,S,2009-10-26,543.88,2009-10-03,
663,2,2009-10-03,"618744-3",2009-09-28,"03",1631.80,"03",544.04,2009-11-02,S,2009-11-03,544.04,2009-10-03,
664,43,2009-10-03,"128006473",2009-09-22,"01",95.05,"01",95.05,2009-10-05,S,2009-10-05,95.05,2009-10-03,
665,34,2009-10-03,"757019753",2009-10-01,"01",35.00,"01",35.00,2009-10-15,S,2009-10-13,35.00,2009-10-03,
667,11,2009-10-13,"14975A",2009-09-29,"03",1200.00,"01",400.00,2009-10-15,S,2009-10-13,400.00,2009-10-13,
668,11,2009-10-13,"14975B",2009-09-29,"03",1200.00,"02",400.00,2009-10-22,S,2009-10-19,400.00,2009-10-13,
669,11,2009-10-13,"14975C",2009-09-29,"03",1200.00,"03",400.00,2009-10-29,S,2009-10-26,400.00,2009-10-13,
670,24,2009-10-14,"1459130",2009-10-07,"01",623.56,"01",623.56,2009-10-17,S,2009-10-19,623.56,2009-10-14,
671,2,2009-10-20,"97059-02",2009-10-19,"03",2161.97,"01",720.66,2009-11-09,S,2009-11-10,720.66,2009-10-20,
672,2,2009-10-20,"97059-03",2009-10-19,"03",2161.97,"02",720.65,2009-11-16,S,2009-11-18,720.65,2009-10-20,
673,2,2009-10-20,"97059-04",2009-10-19,"03",2161.97,"03",720.66,2009-11-23,S,2009-11-23,720.66,2009-10-20,
674,4,2009-10-23,"195838",2009-10-22,"01",635.60,"01",635.60,2009-11-05,S,2009-11-03,635.60,2009-10-23,
675,21,2009-10-26,"661.498",2009-10-21,"01",123.73,"01",123.73,2009-11-03,S,2009-11-03,123.73,2009-10-26,
676,11,2009-10-30,"15210",2009-10-27,"01",311.80,"01",311.80,2009-11-11,S,2009-11-10,311.80,2009-10-30,
677,12,2009-10-30,"134923",2009-10-30,"01",294.11,"01",294.11,2009-11-15,S,2009-11-18,294.11,2009-10-30,
678,4,2009-10-31,"196856",2009-10-29,"01",985.20,"01",985.20,2009-11-12,S,2009-11-10,985.20,2009-10-31,
679,2,2009-10-31,"97611-01",2009-10-28,"03",915.14,"01",305.02,2009-11-18,S,2009-11-18,305.02,2009-10-31,
680,2,2009-10-31,"97611-02",2009-10-28,"03",915.14,"02",305.02,2009-11-25,S,2009-11-23,305.02,2009-10-31,
681,2,2009-10-31,"97611-03",2009-10-28,"03",915.14,"03",305.10,2009-12-02,S,2009-11-30,305.10,2009-10-31,
682,34,2009-10-31,"757019753",2009-11-01,"01",35.00,"01",35.00,2009-11-15,S,2009-11-18,35.00,2009-10-31,
683,2,2009-11-03,"625929-01",2009-10-28,"07",5181.13,"01",739.87,2009-11-04,S,2009-11-04,739.87,2009-11-03,
684,2,2009-11-03,"625929-02",2009-10-28,"07",5181.13,"02",740.38,2009-11-11,S,2009-11-10,740.38,2009-11-03,
685,2,2009-11-03,"625929-03",2009-10-28,"07",5181.13,"03",740.38,2009-11-18,S,2009-11-18,740.38,2009-11-03,
686,2,2009-11-03,"625929-04",2009-10-28,"07",5181.13,"04",740.38,2009-11-25,S,2009-11-23,740.38,2009-11-03,
687,2,2009-11-03,"625929-05",2009-10-28,"07",5181.13,"05",740.38,2009-12-02,S,2009-11-30,740.38,2009-11-03,
688,2,2009-11-03,"625929-06",2009-10-28,"07",5181.13,"06",740.38,2009-12-09,S,2009-12-09,740.38,2009-11-03,
689,2,2009-11-03,"625929-07",2009-10-28,"07",5181.13,"07",739.36,2009-12-16,S,2009-12-15,739.36,2009-11-03,
690,2,2009-11-06,"97917-01",2009-11-26,"03",2830.05,"01",943.26,2009-11-26,S,2009-11-23,943.26,2009-11-06,
691,2,2009-11-06,"97917-02",2009-11-05,"03",2830.05,"02",943.26,2009-12-03,S,2009-11-30,943.26,2009-11-06,
692,2,2009-11-06,"97917-03",2009-11-05,"03",2830.05,"03",943.53,2009-12-10,S,2009-12-09,943.53,2009-11-06,
693,2,2009-11-07,"97999-01",2009-11-06,"01",355.06,"01",355.06,2009-12-04,S,2009-11-30,355.06,2009-11-07,
694,16,2009-11-16,"9207-1",2009-11-06,"02",405.00,"01",202.50,2009-12-03,S,2009-11-30,202.50,2009-11-16,
695,16,2009-11-16,"9207/2",2009-11-06,"02",405.00,"02",202.50,2010-01-02,S,2010-01-04,202.50,2009-11-16,
696,4,2009-11-18,"199245",2009-11-17,"01",398.99,"01",398.99,2009-11-24,S,2009-11-23,398.99,2009-11-18,
697,4,2009-11-18,"199246",2009-11-17,"01",427.99,"01",427.99,2009-12-15,S,2009-12-15,427.99,2009-11-18,
698,4,2009-11-19,"199350",2009-11-17,"01",444.10,"01",444.10,2009-12-01,S,2009-11-30,444.10,2009-11-19,
699,2,2009-11-19,"630556-1",2009-11-18,"05",2666.80,"01",533.36,2009-12-02,S,2009-11-30,533.36,2009-11-19,
700,2,2009-11-19,"630556-2",2009-11-18,"05",2666.80,"02",533.36,2009-12-09,S,2009-12-09,533.36,2009-11-19,
701,2,2009-11-19,"630556-3",2009-11-18,"05",2666.80,"03",533.36,2009-12-16,S,2009-12-15,533.36,2009-11-19,
702,2,2009-11-19,"630556-4",2009-11-18,"05",2666.80,"04",533.36,2009-12-23,S,2009-12-21,533.36,2009-11-19,
703,2,2009-11-19,"630556-5",2009-11-18,"05",2666.80,"05",533.36,2009-12-30,S,2009-12-28,533.36,2009-11-19,
704,2,2009-11-25,"631227-1",2009-11-23,"03",2846.01,"01",948.58,2009-12-21,S,2009-12-21,948.58,2009-11-25,
705,2,2009-11-25,"631227-2",2009-11-23,"03",2846.01,"02",948.58,2009-12-28,S,2009-12-28,948.58,2009-11-25,
706,2,2009-11-25,"631227-3",2009-11-23,"03",2846.01,"03",948.85,2010-01-04,S,2010-01-04,948.85,2009-11-25,
707,2,2009-12-02,"633409-1",2009-12-01,"03",1910.29,"01",636.70,2009-12-22,S,2009-12-21,636.70,2009-12-02,
708,2,2009-12-02,"633409-2",2009-12-01,"03",1910.29,"02",636.70,2009-12-29,S,2009-12-28,636.70,2009-12-02,
709,2,2009-12-02,"633409-3",2009-12-01,"03",1910.29,"03",636.89,2010-01-05,S,2010-01-04,636.89,2009-12-02,
710,2,2009-12-08,"634931-1",2009-12-07,"05",2108.64,"01",421.73,2009-12-21,S,2009-12-21,421.73,2009-12-08,
711,2,2009-12-08,"634931-2",2009-12-07,"05",2108.64,"02",421.73,2009-12-28,S,2009-12-28,421.73,2009-12-08,
712,2,2009-12-08,"634931-3",2009-12-07,"05",2108.64,"03",421.73,2010-01-04,S,2010-01-04,421.73,2009-12-08,
713,2,2009-12-08,"634931-4",2009-12-07,"05",2108.64,"04",421.73,2010-01-11,S,2010-01-13,421.73,2009-12-08,
714,2,2009-12-08,"634931-5",2009-12-07,"05",2108.64,"05",421.72,2010-01-18,S,2010-01-18,421.72,2009-12-08,
715,4,2009-12-09,"201900",2009-12-07,"01",329.80,"01",329.80,2009-12-21,S,2009-12-21,329.80,2009-12-09,
718,42,2009-12-18,"412114/01",2009-12-15,"03",1707.83,"01",569.27,2010-01-05,S,2010-01-04,569.27,2009-12-18,
719,42,2009-12-18,"412114/02",2009-12-15,"03",1707.83,"02",569.28,2010-01-12,S,2010-01-13,569.28,2009-12-18,
720,42,2009-12-18,"412114/03",2009-12-15,"03",1707.83,"03",569.28,2010-01-19,S,2010-01-18,569.28,2009-12-18,
716,43,2009-12-15,"961-A",2009-12-09,"02",1924.00,"01",962.00,2009-12-23,S,2009-12-21,962.00,2009-12-15,
717,43,2009-12-15,"962-B",2009-12-09,"02",1924.00,"02",962.00,2009-12-30,S,2009-12-28,962.00,2009-12-15,
721,44,2009-12-18,"35",2009-12-16,"01",225.00,"01",225.00,2009-12-30,S,2009-12-28,225.00,2009-12-18,2009-12-18
722,4,2009-12-19,"203814",2009-12-18,"01",789.78,"01",789.78,2010-01-01,S,2009-12-28,789.78,2009-12-19,
723,2,2009-12-22,"638302-1",2009-12-18,"03",2647.63,"01",882.46,2010-01-15,S,2010-01-13,882.46,2009-12-22,
724,2,2009-12-22,"638302-2",2009-12-18,"03",2647.63,"02",882.46,2010-02-01,S,2010-02-02,882.46,2009-12-22,
725,2,2009-12-22,"638302-3",2009-12-18,"03",2647.63,"03",882.71,2010-02-15,S,2010-02-18,882.71,2009-12-22,
726,31,2009-12-23,"039286001",2009-12-17,"01",562.37,"01",562.37,2010-01-13,S,2010-01-13,562.37,2009-12-23,
727,21,2009-12-23,"662156",2009-12-18,"01",137.76,"01",137.76,2010-01-04,S,2010-01-04,137.76,2009-12-23,2009-12-23
728,11,2009-12-28,"15633A",2009-12-11,"02",1311.84,"01",655.93,2009-12-28,S,2009-12-28,655.93,2009-12-28,
730,2,2009-12-28,"15633B",2009-12-11,"02",1311.84,"02",655.92,2010-01-11,S,2010-01-13,655.92,2009-12-28,
731,2,2009-12-30,"100137-01",2009-12-28,"02",670.79,"01",335.40,2010-01-18,S,2010-01-18,335.40,2009-12-30,
732,2,2009-12-30,"100137-02",2009-12-28,"02",670.79,"02",335.39,2010-02-01,S,2010-02-02,335.39,2009-12-30,
733,2,2010-01-09,"100500-1",2010-01-07,"05",2393.29,"01",478.66,2010-01-21,S,2010-01-18,478.66,2010-01-09,
734,2,2010-01-09,"100500-2",2010-01-07,"05",2393.29,"02",478.66,2010-01-28,S,2010-01-29,478.66,2010-01-09,
735,2,2010-01-09,"100500-3",2010-01-07,"05",2393.29,"03",478.66,2010-02-04,S,2010-02-02,478.66,2010-01-09,
736,2,2010-01-09,"100500-4",2010-01-07,"05",2393.29,"04",478.66,2010-02-11,S,2010-02-09,478.66,2010-01-09,
737,2,2010-01-09,"100500-5",2010-01-07,"05",2393.29,"05",478.66,2010-02-18,S,2010-02-18,478.66,2010-01-09,
738,2,2010-01-14,"642095-01",2010-01-12,"03",1288.13,"01",429.33,2010-02-02,S,2010-02-02,429.33,2010-01-14,
739,2,2010-01-14,"642095-02",2010-01-12,"03",1288.13,"02",429.33,2010-02-09,S,2010-02-09,429.33,2010-01-14,
740,2,2010-01-14,"642095-03",2010-01-12,"03",1288.13,"03",429.47,2010-02-15,S,2010-02-18,429.47,2010-01-14,
741,31,2010-01-21,"39803001",2010-01-21,"03",951.54,"01",317.15,2010-02-04,S,2010-02-02,317.15,2010-01-21,
742,31,2010-01-21,"39803002",2010-01-21,"03",951.54,"02",317.15,2010-02-11,S,2010-02-09,317.15,2010-01-21,
743,31,2010-01-21,"39803003",2010-01-21,"03",951.54,"03",317.24,2010-02-18,S,2010-02-18,317.24,2010-01-21,
744,2,2010-01-23,"644132-01",2010-01-20,"05",4038.62,"01",807.72,2010-02-03,S,2010-02-02,807.72,2010-01-23,
745,2,2010-01-23,"644132-02",2010-01-20,"05",4038.62,"02",807.72,2010-02-10,S,2010-02-09,807.72,2010-01-23,
746,2,2010-01-23,"644132-03",2010-01-20,"05",4038.62,"03",807.72,2010-02-17,S,2010-02-18,807.72,2010-01-23,
747,2,2010-01-23,"644132-04",2010-01-20,"05",4038.62,"04",807.72,2010-02-24,S,2010-02-22,807.72,2010-01-23,
748,2,2010-01-23,"644132-05",2010-01-20,"05",4038.62,"05",807.74,2010-03-03,S,2010-03-01,807.74,2010-01-23,
749,28,2010-01-23,"1724-01",2010-01-18,"02",180.00,"01",90.00,2010-02-05,S,2010-02-02,90.00,2010-01-23,
750,28,2010-01-23,"1724-02",2010-01-18,"02",180.00,"02",90.00,2010-03-05,S,2010-03-01,90.00,2010-01-23,
751,12,2010-01-29,"135640",2010-01-29,"01",288.06,"01",288.06,2010-02-28,S,2010-03-01,288.06,2010-01-29,
752,34,2010-02-02,"757019753",2010-02-01,"01",35.00,"01",35.00,2010-02-15,S,2010-02-18,35.00,2010-02-02,
756,2,2010-02-03,"647399-1",2010-02-02,"05",3652.25,"01",730.45,2010-02-16,S,2010-02-18,730.45,2010-02-03,
757,2,2010-02-03,"647399-2",2010-02-02,"05",3652.25,"02",730.45,2010-02-23,S,2010-02-22,730.45,2010-02-03,
758,2,2010-02-03,"647399-3",2010-02-02,"05",3652.25,"03",730.45,2010-03-02,S,2010-03-01,730.45,2010-02-03,
759,2,2010-02-03,"647399-4",2010-02-02,"05",3652.25,"04",730.45,2010-03-09,S,2010-03-08,730.45,2010-02-03,
760,2,2010-02-03,"647399-5",2010-02-02,"05",3652.25,"05",730.45,2010-03-16,S,2010-03-15,730.45,2010-02-03,
761,46,2010-02-08,"21167/a",2010-01-28,"01",982.00,"01",982.00,2010-02-22,S,2010-02-22,982.00,2010-02-08,2010-02-08
766,24,2010-02-10,"1459130",2010-02-03,"01",55.60,"01",55.66,2010-02-17,S,2010-02-18,55.66,2010-02-10,
762,22,2010-02-08,"0",2010-02-01,"01",51.83,"01",51.83,2010-02-12,S,2010-02-09,51.83,2010-02-08,
763,11,2010-02-08,sedex,2010-01-29,"01",42.28,"01",42.28,2010-02-10,S,2010-02-09,42.28,2010-02-08,
764,11,2010-02-08,"16035A",2010-01-29,"02",810.30,"01",405.15,2010-02-17,S,2010-02-18,405.15,2010-02-08,
765,11,2010-02-08,"16035B",2010-01-29,"02",810.30,"02",405.15,2010-02-24,S,2010-02-22,405.15,2010-02-08,
767,46,2010-02-12,"21476/-A",2010-02-04,"03",1573.00,"01",524.33,2010-02-16,S,2010-02-18,524.33,2010-02-12,
768,46,2010-02-12,"21476/-B",2010-02-04,"03",1573.00,"02",524.33,2010-02-23,S,2010-02-22,524.33,2010-02-12,
769,46,2010-02-12,"21476/-C",2010-02-04,"03",1573.00,"03",524.33,2010-03-02,S,2010-03-01,524.33,2010-02-12,
770,4,2010-02-23,"213063",2010-02-20,"01",297.60,"01",297.60,2010-03-06,S,2010-03-08,297.60,2010-02-23,
771,2,2010-02-25,"651657/0-1",2010-02-22,"05",2899.86,"01",579.97,2010-03-08,S,2010-03-08,579.97,2010-02-25,
772,2,2010-02-25,"651657/0-2",2010-02-22,"05",2899.86,"02",579.97,2010-03-15,S,2010-03-15,579.97,2010-02-25,
773,2,2010-02-25,"651657/0-3",2010-02-22,"05",2899.86,"03",579.97,2010-03-22,S,2010-03-22,579.97,2010-02-25,
774,2,2010-02-25,"651657/0-4",2010-02-22,"05",2899.86,"04",579.97,2010-03-29,S,2010-03-29,579.97,2010-02-25,
775,2,2010-02-25,"651657/0-5",2010-02-22,"05",2899.86,"05",579.97,2010-04-05,S,2010-04-05,579.97,2010-02-25,
776,46,2010-02-25,"17996814",2010-03-02,"03",1715.00,"01",571.67,2010-03-02,S,2010-03-01,571.67,2010-02-25,
777,25,2010-02-26,"4506/1",2010-02-23,"02",1050.66,"01",535.10,2010-03-16,S,2010-03-15,535.10,2010-02-26,
778,25,2010-02-26,"4506/2",2010-02-23,"02",1050.66,"02",515.56,2010-03-23,S,2010-03-22,515.56,2010-02-26,
779,12,2010-02-26,"135837",2010-02-25,"01",129.35,"01",129.35,2010-03-13,S,2010-03-15,129.35,2010-02-26,
780,11,2010-02-27,sedex,2010-02-23,"01",18.31,"01",18.31,2010-03-10,S,2010-03-08,18.31,2010-02-27,
781,46,2010-02-27,"21909/B",2010-02-22,"03",1715.00,"02",571.67,2010-03-05,S,2010-03-01,571.67,2010-02-27,
782,46,2010-02-27,"21909/C",2010-02-22,"03",1715.00,"03",571.67,2010-03-12,S,2010-03-08,571.67,2010-02-27,
783,2,2010-03-02,"0102915-01",2010-03-01,"03",996.29,"01",332.06,2010-03-22,S,2010-03-22,332.06,2010-03-02,
784,2,2010-03-02,"0102915-02",2010-03-01,"03",996.29,"02",332.06,2010-03-29,S,2010-03-29,332.06,2010-03-02,
785,2,2010-03-02,"0102915-03",2010-03-01,"03",996.29,"03",332.17,2010-04-05,S,2010-04-05,332.17,2010-03-02,
786,2,2010-03-04,"0653959-01",2010-03-02,"05",2304.63,"01",460.93,2010-03-16,S,2010-03-15,460.93,2010-03-04,
787,2,2010-03-04,"0653959-02",2010-03-02,"05",2304.63,"02",460.93,2010-03-23,S,2010-03-22,460.93,2010-03-04,
788,2,2010-03-04,"0653959-03",2010-03-02,"05",2304.63,"03",460.93,2010-03-30,S,2010-03-29,460.93,2010-03-04,
789,2,2010-03-04,"0653959-04",2010-03-02,"05",2304.63,"04",460.93,2010-04-06,S,2010-04-05,460.93,2010-03-04,
790,2,2010-03-04,"0653959-05",2010-03-02,"05",2304.63,"05",460.91,2010-04-13,S,2010-04-12,460.91,2010-03-04,
791,34,2010-03-04,"757019753",2010-03-01,"01",35.00,"01",35.00,2010-03-15,S,2010-03-15,35.00,2010-03-04,
792,12,2010-03-05,"135918",2010-03-05,"01",137.06,"01",137.06,2010-04-04,S,2010-04-05,137.06,2010-03-05,
794,2,2010-03-08,"655010-0-1",2010-03-05,"03",741.82,"01",247.25,2010-03-26,S,2010-03-22,247.25,2010-03-08,2010-03-08
795,2,2010-03-08,"655010-0-2",2010-03-05,"03",741.82,"02",247.25,2010-04-02,S,2010-03-29,247.25,2010-03-08,2010-03-08
796,2,2010-03-08,"655010-0-3",2010-03-05,"03",741.82,"03",247.32,2010-04-09,S,2010-04-05,247.32,2010-03-08,2010-03-08
797,11,2010-03-10,"16295",2010-03-05,"01",640.25,"01",640.25,2010-03-23,S,2010-03-22,640.25,2010-03-10,
798,2,2010-03-17,"181-0-1",2010-03-11,"05",2861.53,"01",572.31,2010-03-25,S,2010-03-22,572.31,2010-03-17,
799,2,2010-03-17,"181-0-2",2010-03-11,"05",2861.53,"02",572.31,2010-04-01,S,2010-03-29,572.31,2010-03-17,
800,2,2010-03-17,"181-0-3",2010-03-11,"05",2861.53,"03",572.31,2010-04-08,S,2010-04-05,572.31,2010-03-17,
801,2,2010-03-17,"181-0-4",2010-03-11,"05",2861.53,"04",572.31,2010-04-15,S,2010-04-12,572.31,2010-03-17,
802,2,2010-03-17,"181-0-5",2010-03-11,"05",2861.53,"05",572.31,2010-04-22,S,2010-04-19,572.31,2010-03-17,
803,2,2010-03-24,"1367/1",2010-03-19,"05",2616.84,"01",523.37,2010-04-05,S,2010-04-05,523.37,2010-03-24,
804,2,2010-03-24,"1367/2",2010-03-19,"05",2616.84,"02",523.37,2010-04-09,S,2010-04-05,523.37,2010-03-24,
805,2,2010-03-24,"1367/3",2010-03-19,"05",2616.84,"03",523.37,2010-04-16,S,2010-04-12,523.37,2010-03-24,
806,2,2010-03-24,"1367/4",2010-04-23,"05",2616.84,"04",523.37,2010-04-23,S,2010-04-19,523.37,2010-03-24,
807,2,2010-03-24,"1367/5",2010-03-19,"05",2616.84,"05",523.36,2010-04-30,S,2010-04-26,523.36,2010-03-24,
808,4,2010-03-24,"217518",2010-03-19,"01",664.90,"01",664.90,2010-04-16,S,2010-04-12,664.90,2010-03-24,
809,4,2010-03-24,"217515",2010-03-19,"03",1080.71,"01",360.24,2010-04-09,S,2010-04-05,360.24,2010-03-24,
810,4,2010-03-24,"217516",2010-03-19,"03",1080.71,"02",360.24,2010-04-16,S,2010-04-12,360.24,2010-03-24,
811,4,2010-03-24,"217517",2010-03-19,"03",1080.71,"03",360.23,2010-04-23,S,2010-04-19,360.23,2010-03-24,
812,46,2010-03-31,"22752/A",2010-03-23,"04",4676.00,"01",1169.00,2010-04-06,S,2010-04-05,1169.00,2010-03-31,
813,46,2010-03-31,"22752/B",2010-03-25,"04",4676.00,"02",1169.00,2010-04-13,S,2010-04-12,1169.00,2010-03-31,
814,46,2010-03-31,"22752/C",2010-03-25,"04",4676.00,"03",1169.00,2010-04-20,S,2010-04-19,1169.00,2010-03-31,
815,46,2010-03-31,"22752/D",2010-03-25,"04",4676.00,"04",1169.00,2010-04-27,S,2010-04-26,1169.00,2010-03-31,
816,4,2010-04-01,"218498",2010-03-29,"01",754.58,"01",754.58,2010-04-26,S,2010-04-26,754.58,2010-04-01,
817,15,2010-04-08,"07-04621",2010-03-29,"01",251.33,"01",251.33,2010-04-19,S,2010-04-19,251.33,2010-04-08,
818,15,2010-04-08,"006275",2010-03-29,"01",377.00,"01",377.00,2010-04-19,S,2010-04-19,377.00,2010-04-08,
819,2,2010-04-08,"5533-01",2010-04-07,"03",1736.75,"01",578.86,2010-04-27,S,2010-04-26,578.86,2010-04-08,
820,2,2010-04-08,"5533-02",2010-04-07,"03",1736.75,"02",578.86,2010-05-04,S,2010-05-04,578.86,2010-04-08,
821,2,2010-04-08,"5533-03",2010-04-07,"03",1736.75,"03",579.03,2010-05-11,S,2010-05-04,579.03,2010-04-08,
822,12,2010-04-09,"136179",2010-04-08,"01",168.44,"01",168.44,2010-05-08,S,2010-05-04,168.44,2010-04-09,
823,2,2010-04-22,"9028-01",2010-04-20,"03",1645.04,"01",548.29,2010-05-11,S,2010-05-04,548.29,2010-04-22,
824,2,2010-04-22,"9028-02",2010-04-20,"03",1645.04,"02",548.29,2010-05-18,S,2010-05-18,548.29,2010-04-22,
825,2,2010-04-22,"9028-03",2010-04-20,"03",1645.04,"03",548.46,2010-05-25,S,2010-05-25,548.46,2010-04-22,
826,38,2010-05-04,"19427/A",2010-04-30,"02",705.00,"01",352.50,2010-05-30,S,2010-05-31,352.50,2010-05-04,
827,38,2010-05-04,"19427/B",2010-04-30,"02",705.00,"02",352.50,2010-06-29,S,2010-06-29,352.50,2010-05-04,
833,42,2010-05-12,"25911/01",2010-05-11,"03",621.47,"01",207.15,2010-06-01,S,2010-05-31,207.15,2010-05-12,
834,42,2010-05-12,"25911/02",2010-05-11,"03",621.47,"02",207.16,2010-06-08,S,2010-06-08,207.16,2010-05-12,
830,11,2010-05-05,"343A",2010-04-29,"03",1069.05,"01",363.48,2010-05-18,S,2010-05-18,363.48,2010-05-05,
831,11,2010-05-05,"373B",2010-04-29,"03",1069.05,"02",352.79,2010-05-25,S,2010-05-25,352.79,2010-05-05,
832,11,2010-05-05,"373C",2010-04-29,"03",1069.05,"03",352.78,2010-06-01,S,2010-05-31,352.78,2010-05-05,
835,42,2010-05-12,"25911/03",2010-05-11,"03",621.47,"03",207.16,2010-06-15,S,2010-06-15,207.16,2010-05-12,
836,2,2010-05-12,"14563-01",2010-05-11,"05",2344.00,"01",468.80,2010-05-25,S,2010-05-25,468.80,2010-05-12,
837,2,2010-05-12,"14563-02",2010-05-11,"05",2344.00,"02",468.80,2010-06-01,S,2010-05-31,468.80,2010-05-12,
838,2,2010-05-12,"14563-03",2010-06-08,"05",2344.00,"03",468.80,2010-06-08,S,2010-06-08,468.80,2010-05-12,
839,2,2010-05-12,"14563-04",2010-06-15,"05",2344.00,"04",468.80,2010-06-15,S,2010-06-15,468.80,2010-05-12,
840,2,2010-05-12,"14563-05",2010-05-11,"05",2344.00,"05",468.80,2010-06-22,S,2010-06-27,468.80,2010-05-12,
841,11,2010-05-12,"527002",2010-04-27,"01",302.41,"01",302.41,2010-06-01,S,2010-05-31,302.41,2010-05-12,
842,2,2010-05-15,"15133-01",2010-05-13,"05",2677.66,"01",535.53,2010-05-27,S,2010-05-25,535.53,2010-05-15,
843,2,2010-05-15,"15133-02",2010-05-13,"05",2677.66,"02",535.53,2010-06-04,S,2010-05-31,535.53,2010-05-15,
844,2,2010-05-15,"15133-03",2010-05-13,"05",2677.66,"03",535.53,2010-06-10,S,2010-06-08,535.53,2010-05-15,
845,2,2010-05-15,"15133-04",2010-05-13,"05",2677.66,"04",535.53,2010-06-17,S,2010-06-15,535.53,2010-05-15,
846,2,2010-05-15,"15133-05",2010-05-13,"05",2677.66,"05",535.54,2010-06-24,S,2010-06-27,535.54,2010-05-15,
847,4,2010-05-21,"225751",2010-05-20,"01",441.02,"01",441.02,2010-06-17,S,2010-06-15,441.02,2010-05-21,
848,2,2010-05-24,"17129-01",2010-05-20,"02",787.16,"01",393.58,2010-06-10,S,2010-06-08,393.58,2010-05-24,
849,2,2010-05-24,"17129-2",2010-05-20,"02",787.16,"02",393.58,2010-06-17,S,2010-06-15,393.58,2010-05-24,
850,4,2010-05-28,"226959",2010-05-26,"02",221.21,"01",110.60,2010-06-16,S,2010-06-15,110.60,2010-05-28,
